mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion
-508.92932,72.8983,25.500488,14.949866,21.242964,13.137186,-9.825933,-11.818541,-17.797344,4.2345085,-13.388574,2.355459,-3.316738,sad
-534.8722,61.74783,24.47923,24.506628,20.583368,13.3594885,-9.060104,-12.059517,-15.527404,6.6273293,-11.386014,5.513078,-4.948449,sad
-530.1271,82.99033,35.36746,21.659275,13.207501,8.06623,2.186981,-8.504805,-10.069226,1.0656933,-9.522578,-2.395819,-9.263532,sad
-571.04474,56.69707,23.257792,23.61877,22.691114,15.342435,-4.7439594,-7.307482,-9.358057,6.055723,-8.23847,8.143941,-0.5080502,sad
-502.2868,65.581436,20.126217,20.817495,23.524677,3.8762586,-20.618214,-16.34427,-8.002923,1.0955501,-16.197628,5.986933,-0.30390003,sad
-536.2614,61.194313,17.939926,23.868181,22.5411,11.567164,-11.304842,-14.239121,-9.599663,8.241795,-16.63023,9.445889,0.09596824,sad
-548.96436,75.3839,23.867296,22.95302,16.850391,6.897828,-3.7769294,-10.304019,-11.80222,8.825485,-13.188352,7.5016394,-1.4037657,sad
-515.70416,85.3544,29.30547,21.150198,18.224747,4.198904,-1.3323944,-5.9925084,-9.422782,0.43253395,-8.776183,-3.036368,-6.58087,sad
-519.96344,85.30266,16.018969,12.999312,20.043497,14.33272,-7.0716567,-14.465188,-5.6674585,6.6664634,-7.4902515,3.463566,-4.144731,sad
-498.0531,106.94557,21.988358,6.8036504,10.932549,9.952575,-1.6570966,-10.628433,-12.718655,2.447645,-9.059351,0.48040128,-6.0540524,sad
-515.6546,68.41584,26.222599,22.60789,19.168848,11.646982,-11.789829,-12.357546,-14.914473,-0.46782804,-14.1887455,1.3476309,-3.5520852,sad
-514.4623,102.61418,32.898308,12.053364,7.3834586,6.9161096,-6.2578254,-12.344746,-13.10309,-0.39835903,-12.7057495,-0.83953243,-7.111204,sad
-521.5125,81.64973,34.100914,25.020647,18.186857,10.644818,-11.953332,-9.858341,-15.531255,-2.5979905,-15.394732,1.655618,-9.165764,sad
-524.49084,90.18216,33.711002,8.151273,9.519743,18.389103,-8.966261,-16.077927,-17.86578,2.3031905,-12.361357,2.0455241,-7.9446597,sad
-543.9163,56.769436,27.641842,25.92491,21.664978,15.76959,-7.2553687,-12.878934,-14.502822,3.8572285,-14.823844,7.917904,-3.8544095,sad
-535.498,68.36154,32.03646,18.447609,19.981886,15.494845,-12.06884,-9.747236,-15.140787,3.0927124,-13.124416,4.223973,-5.018212,sad
-514.3829,75.466774,24.731981,15.05435,17.270258,12.22273,-10.054284,-11.02728,-17.487745,6.2234545,-13.019172,6.287881,-2.8826368,sad
-500.9668,102.2517,32.909153,11.607202,14.556474,9.51999,-2.8151948,-13.808216,-13.167127,-3.4643333,-12.115787,-3.941287,-11.497224,sad
-525.50745,82.54321,30.688036,12.672995,16.732609,17.651144,-12.776116,-14.950118,-17.415733,1.0997822,-11.615341,5.538002,-4.807161,sad
-526.15515,76.15114,33.16772,14.238433,13.988855,9.20266,-5.444106,-9.965009,-12.489977,5.3015757,-11.49486,3.3445618,-2.6384034,sad
-516.32776,92.13016,36.388504,9.978813,7.4443917,8.918146,-11.018731,-11.94276,-18.183304,1.3326339,-15.807135,3.614785,-4.226973,sad
-514.85944,90.29178,31.06054,9.698421,11.200471,9.358541,-8.611496,-12.675801,-16.11135,1.6045682,-13.119723,3.8190467,-5.6379814,sad
-524.9481,86.19163,32.26763,19.473066,16.839354,16.265202,-0.5297132,-12.520966,-20.091612,-1.2796685,-18.036785,6.209789,-6.126435,sad
-511.1152,91.019646,30.970032,8.922666,7.712369,8.422258,-0.55996835,-7.6174273,-9.83708,4.4642406,-6.6041627,3.9736078,-3.7035336,sad
-501.67392,93.91094,27.121548,9.932294,7.9809413,9.048492,-2.0035064,-9.292854,-11.81765,-3.4339454,-9.606288,1.9804659,-6.2039685,sad
-519.4152,75.224236,27.543098,7.34177,15.462475,13.368056,-15.318745,-13.9012785,-13.333368,4.9892406,-13.280478,5.6962757,-7.5738597,sad
-533.443,75.5217,25.92108,20.008472,22.973066,7.9405847,-13.902129,-11.260436,-15.059331,2.4775712,-13.077414,2.5482838,-3.079907,sad
-539.5785,75.764824,21.400982,12.977744,20.980839,14.101276,-10.496634,-7.7517543,-11.532761,6.84583,-8.91069,3.259434,-3.1824574,sad
-517.92365,87.980316,30.475782,5.362609,18.645296,19.981611,-9.184141,-20.180084,-17.241959,1.2737601,-13.414624,2.5619361,-6.368421,sad
-521.29034,65.83914,29.49468,15.602344,17.13797,14.463873,-11.714841,-12.415219,-15.858434,10.385028,-15.567002,1.3468854,-5.5526114,sad
-506.46307,87.082245,25.060137,9.871187,14.81424,9.982587,-11.644292,-14.913291,-7.166209,2.080743,-10.619026,-3.5709376,-6.2761574,sad
-538.3217,84.080505,35.612698,13.726674,12.185583,10.955244,-3.8035586,-6.5683646,-18.22699,3.1270955,-10.3953085,0.73890245,-4.217849,sad
-513.59125,86.49087,31.71252,8.100248,7.8004365,9.077478,-11.798977,-8.236684,-17.134375,1.2250053,-13.883926,3.7080715,-4.295008,sad
-525.0743,98.691055,42.633823,12.693437,10.958669,6.1500864,-1.7426168,-4.732147,-13.052522,-0.5927917,-8.1809,-2.0468698,-8.935443,sad
-545.57043,84.93038,35.96373,16.117758,17.70058,14.867268,-10.122529,-13.326763,-12.993709,-1.6637948,-17.660313,5.199998,-5.67728,sad
-518.3451,98.864365,35.29062,8.732103,18.279953,11.50083,-6.4376225,-5.709109,-13.136608,-2.4706504,-11.844281,-1.5991874,-8.245213,sad
-516.8588,90.48678,31.872793,10.31631,9.375031,11.875674,-1.4279664,-2.8910973,-16.101755,1.565976,-11.912892,4.085611,-8.460605,sad
-514.984,75.89812,28.545849,9.869371,12.405026,13.109046,-3.6276119,-7.142362,-17.55823,5.988696,-10.952242,3.540155,-7.835147,sad
-507.87308,94.52926,28.924131,14.039424,22.832294,6.4643617,-15.362094,-9.122134,-9.085078,0.885722,-13.229666,0.27988434,-4.057968,sad
-525.55084,82.30233,31.024456,20.591146,21.280262,7.712935,-7.165311,-8.252019,-16.496027,2.258791,-13.599937,-2.619664,-7.8792424,sad
-533.61957,78.75302,32.41879,15.828144,23.655058,11.373723,-13.411434,-15.212723,-13.580468,2.5209908,-14.568455,1.7943583,-6.401883,sad
-561.58105,70.17366,28.029621,25.694895,23.965963,12.095034,-10.628277,-10.390589,-13.829398,5.3249345,-12.5174675,5.4189563,-3.9966466,sad
-497.57236,61.90164,26.442057,15.646113,15.915086,11.994818,-6.0248604,-8.554134,-14.1522875,4.2381744,-10.890899,3.9759998,-7.5264683,sad
-542.9065,84.17889,35.46475,17.775484,15.842888,12.53423,-7.0103607,-7.324758,-17.622828,1.5467201,-11.672369,1.3011278,-10.189161,sad
-527.5391,84.09574,31.974998,10.239347,16.10702,15.0415125,-7.8088965,-5.39043,-17.450003,-0.109988265,-13.466831,2.9853978,-8.735257,sad
-509.48566,68.23322,20.95728,8.987481,16.967894,10.192143,-22.525919,-10.960654,-4.9552636,6.42959,-8.9616375,3.9053233,-3.9374046,sad
-497.18863,55.239784,26.312794,22.217005,20.531837,6.791016,-9.758963,-11.7758045,-6.327025,2.9705667,-11.802085,3.3743174,0.31383678,sad
-541.4107,78.72665,33.02062,22.882666,20.905903,6.8860955,-13.808517,-8.562446,-11.317777,3.719366,-13.839828,1.1859676,-5.6893177,sad
-536.2422,73.25699,19.225037,16.020792,16.229467,14.647716,-15.4758415,-10.999086,0.37137926,5.1074185,-5.1950245,6.6448216,-1.8927103,sad
-542.8884,96.45671,35.2239,3.6061008,10.532429,11.0142565,-14.617015,-13.610067,-9.902304,5.8811984,-11.374472,5.6201167,-5.9967136,sad
-532.5135,70.45937,24.289124,19.134075,25.684244,10.735223,-22.853825,-13.882474,-7.191476,3.3870747,-15.333733,5.9709396,1.9683274,sad
-550.43286,72.33496,20.476063,10.80504,17.35586,15.163424,-11.802655,-15.248653,-10.249158,6.061023,-7.7697897,8.12779,0.6350265,sad
-532.5386,72.90427,35.458492,15.379744,11.972586,7.7075024,-14.718696,-14.069356,-13.489603,8.4918,-11.987755,2.5341265,-4.5128016,sad
-525.12726,63.149776,24.714857,16.995266,16.347635,10.38002,-16.27735,-10.4115925,-7.0514917,5.507075,-8.696163,7.2332773,-1.9558394,sad
-553.09467,68.00472,26.861446,15.417496,18.76185,12.212569,-13.874356,-8.989106,-11.236624,5.347347,-11.171313,8.091936,-2.5582006,sad
-547.62463,84.91718,36.829506,24.00063,8.674494,6.6154957,-16.051949,-14.318572,-16.019684,7.0076194,-11.805561,6.298907,-7.9256024,sad
-536.0318,88.03992,34.16642,13.867088,9.514587,4.389185,-13.62302,-12.414702,-7.6729093,4.155351,-7.2280383,2.4925401,-0.3661137,sad
-540.8763,79.76558,21.30769,10.207589,11.686045,8.497492,-8.865761,-10.3729725,-7.5516524,6.146488,-6.3947277,8.52117,1.3636775,sad
-535.73944,93.26269,22.423386,4.13989,16.421066,11.954741,-13.238851,-18.077261,-7.394732,2.970243,-8.206211,2.1379614,-1.0445795,sad
-526.9568,85.488365,27.138937,14.061425,23.32297,8.261937,-17.942936,-18.58247,-10.952999,2.9384346,-13.780151,1.1781709,1.09064,sad
-535.5304,81.6346,32.144047,9.776407,19.354376,16.800581,-10.8009405,-15.097698,-16.755838,2.5673804,-18.660248,5.0231857,-6.7890987,sad
-525.3386,79.73098,23.868937,11.394039,17.357761,9.702583,-13.305131,-18.679161,-9.353705,4.9213967,-12.161176,2.5232556,-0.019159779,sad
-527.0818,93.701256,20.742695,5.0687537,14.852057,15.096013,-14.729604,-18.493593,-9.398476,4.8989234,-10.4203,2.39544,-8.406216,sad
-550.4233,73.3725,29.289614,18.640778,19.863699,12.526958,-7.544695,-16.282894,-17.108683,3.0926502,-10.157009,5.850552,-6.876984,sad
-534.92316,84.137474,25.971844,13.134203,24.459139,14.187333,-9.672668,-19.8718,-15.8605385,3.6835783,-15.411974,4.423281,-8.148716,sad
-553.07324,96.38205,33.12137,16.070517,18.311764,15.10533,-17.138046,-18.431288,-11.893467,2.0189097,-14.079699,5.887349,-0.117691524,sad
-526.4801,91.70667,27.820932,10.621374,16.194918,12.968436,-10.474382,-20.17161,-13.0443945,5.4154377,-16.68827,-0.21959524,-8.147026,sad
-530.12463,77.060455,24.753275,10.026318,16.845049,15.614127,-17.590313,-17.406132,-12.6231985,3.6113043,-14.4594555,6.5026217,-0.59052753,sad
-531.8853,95.26154,35.283234,10.759644,10.566179,9.721235,-12.591847,-17.89291,-13.529,0.5507578,-14.51021,0.09329336,-8.09682,sad
-526.642,82.314575,35.225163,4.364495,9.405237,19.037178,-3.484992,-16.547094,-14.275906,-5.0819144,-15.388904,3.0949006,-10.439545,sad
-534.7538,96.178055,34.798454,15.844842,13.074607,9.198938,-9.162821,-19.007887,-14.362332,3.9109864,-19.426441,0.5258229,-5.8344746,sad
-518.299,82.658264,31.551582,5.3015623,6.754735,13.263203,-13.366909,-14.078076,-13.614523,-0.21066715,-11.729527,5.6985183,-6.4728794,sad
-521.6752,82.3438,23.37654,5.6866326,12.666801,13.450807,-14.842689,-15.581647,-14.208336,3.508625,-12.684543,3.3418808,0.5398164,sad
-507.61633,74.92556,19.53874,10.677259,16.973642,15.135055,-12.850651,-19.125294,-15.473279,4.4774094,-11.648611,2.5251558,-5.6706986,sad
-505.08173,57.53942,25.346474,13.286406,10.732452,12.318958,-18.626678,-17.504162,-11.00686,6.74808,-13.694029,5.559845,-2.2706196,sad
-523.66284,72.85316,29.526041,16.114046,17.034792,11.60254,-16.661724,-16.406034,-11.338962,10.513653,-14.696876,4.1048503,0.38850793,sad
-501.40952,59.036236,25.695925,14.7960005,14.21568,16.193539,-8.609166,-24.87954,-17.593946,7.6321497,-13.098321,0.044930644,-7.403535,sad
-508.13626,50.648163,30.601,28.667658,14.97824,11.478527,-10.958676,-17.710913,-12.514056,5.4096866,-15.492806,1.0330907,-6.9687276,sad
-528.6576,70.70103,28.284147,10.614085,5.310308,8.471757,-11.783248,-14.488409,-8.879078,7.649111,-8.146517,4.2872863,-0.77995753,sad
-522.7683,66.044075,18.038216,16.320524,15.5524235,9.727147,-12.803283,-15.762498,-9.198795,8.029017,-12.547166,6.3598394,-4.3555913,sad
-498.6719,69.49876,19.071835,15.084208,10.466726,5.9063315,-11.195186,-13.240029,-14.487681,7.2880073,-10.024614,0.63102674,-1.1252267,sad
-526.8801,71.73777,25.252993,16.080023,9.901708,4.322175,-12.457067,-12.4094925,-14.862098,9.514843,-9.964955,6.268054,-4.3436112,sad
-523.74896,54.405506,14.482458,29.248926,22.34832,10.154064,-12.193553,-15.234775,-11.62799,4.6879835,-11.710908,0.51782405,0.31610328,sad
-506.7828,81.247925,16.376972,15.720446,20.26782,12.038217,-14.356106,-21.340685,-17.944324,6.7595353,-14.06213,4.217534,-7.0552783,sad
-504.69437,61.994755,18.012642,18.704687,19.523285,12.950617,-17.759018,-15.6198635,-16.557236,4.7308493,-11.201774,5.9743967,-2.5100985,sad
-519.81976,70.47839,16.66238,11.949989,17.118025,7.891054,-14.595061,-16.268742,-11.511717,4.027576,-6.594502,3.5394087,-1.1471815,sad
-501.1252,68.88323,24.67743,9.381214,5.980026,11.793507,-10.226327,-16.088488,-14.394611,3.6030672,-10.038126,5.517356,-3.8507063,sad
-516.7003,63.707333,31.853195,11.970409,9.502753,11.106638,-12.192532,-13.311548,-12.689637,10.953441,-15.239106,5.556759,-2.8704433,sad
-530.10266,57.328766,26.844625,16.531296,13.895779,17.0952,-7.1783695,-13.136694,-13.293888,5.0435824,-11.690488,3.403224,-3.7854521,sad
-492.17148,76.348206,24.279018,6.3414097,8.698495,11.082279,-10.427738,-14.547738,-13.787063,4.4186444,-10.646585,4.89448,-3.3542073,sad
-513.5237,55.523823,26.942068,10.208736,6.1576395,18.943071,-8.574605,-14.082213,-15.069505,8.012197,-9.578593,7.5589485,-4.1980853,sad
-504.91855,61.639233,29.89715,10.92704,10.496332,9.841225,-9.877073,-13.824552,-11.719659,4.109971,-11.254392,3.227397,1.1242454,sad
-507.8034,49.664127,24.46417,15.096426,10.069682,10.429259,-12.784263,-14.447595,-12.611708,9.437227,-9.572303,7.521496,-3.600498,sad
-504.11102,73.45494,20.887005,8.237101,17.95186,13.59534,-0.5444383,-19.916338,-14.152032,-0.26965424,-10.633401,0.58012724,-6.2295027,sad
-517.1052,65.42324,23.312843,19.793413,19.981339,7.572839,-8.025487,-15.433656,-8.203315,4.231086,-10.84038,-0.7935868,-2.707023,sad
-518.08685,67.247,23.67848,9.006462,14.450521,14.061246,-10.567356,-9.746564,-13.942465,3.4295743,-8.409109,2.0101671,-3.063489,sad
-556.0604,66.92043,27.951788,22.131594,23.05253,16.46676,-11.02207,-8.377952,-10.744119,4.292514,-11.0668125,5.185299,-0.83072686,sad
-530.96173,72.78071,33.6018,22.817865,20.604492,9.345597,-10.973333,-8.110712,-15.033267,1.825555,-11.76489,-2.4039137,-5.5045686,sad
-533.75073,74.66629,32.21387,15.126243,15.884616,10.266274,-13.270005,-7.398901,-12.100168,4.5241446,-8.623229,3.9747887,-3.5016584,sad
-532.8321,72.10015,31.83544,19.169394,19.70125,14.633621,-10.018989,-10.628847,-15.305389,3.312015,-10.353771,-0.732149,-5.709324,sad
-509.3449,74.51566,26.731546,5.1410747,20.096624,13.784735,-12.878602,-19.200712,-10.465544,-0.7413908,-9.892926,2.5447142,-3.3066123,sad
-510.185,70.09921,30.880861,3.9271436,8.22847,10.196159,-18.49974,-11.106096,-10.5632925,7.6530414,-15.181094,5.464325,-7.1890597,sad
-524.0743,75.16195,31.932169,7.723381,9.958685,13.501645,-11.05371,-12.130326,-18.330053,4.83645,-12.852811,6.414173,-3.485,sad
-518.43176,73.903145,25.957237,15.668517,15.357718,11.230012,-18.29136,-10.309385,-16.38787,2.547433,-8.417138,2.3978102,-2.217199,sad
-528.36847,62.967667,24.895021,14.169955,15.90225,9.864473,-4.4883485,-11.814208,-4.1504827,1.4369632,-7.8732314,1.2287629,-0.57335895,sad
-523.4357,74.893555,22.225409,7.251807,15.981203,16.450577,-16.514582,-10.680065,-12.727553,7.0065303,-7.643693,6.2341056,-1.5379331,sad
-543.9031,65.64543,26.026308,15.205328,15.037261,12.022806,-12.829581,-11.965382,-8.671611,9.353636,-12.957562,4.891352,-4.4665475,sad
-554.69116,72.00495,31.023872,16.892231,14.013431,10.531356,-11.241766,-9.540543,-10.1871395,7.979759,-12.735349,2.5824044,-3.4921277,sad
-522.259,70.45732,21.776707,11.195083,15.015379,8.171626,3.4394686,-10.0948305,-12.303984,4.037553,-9.142196,4.2621126,-2.4796314,sad
-542.1515,75.90266,24.915808,6.9415207,15.6840925,17.650854,-8.392883,-14.161489,-8.485441,8.871946,-11.7151985,3.6951725,-4.4613724,sad
-512.62604,87.769226,27.193504,7.149537,14.024774,7.625856,-4.7565446,-10.808359,-13.846129,2.1193657,-12.645426,1.2002634,-3.9743233,sad
-551.53546,59.52092,33.216988,21.195719,17.61799,10.309674,-10.049824,-11.825313,-10.353876,8.972718,-13.530914,7.614597,-3.562199,sad
-531.50195,78.653076,38.129192,16.029318,13.423486,7.094504,-10.205437,-10.410897,-16.991701,1.3435409,-12.862384,5.5835543,-5.1716704,sad
-537.8344,75.54086,38.155975,13.581232,15.47314,9.90774,-15.4763155,-10.925306,-15.464718,3.5139096,-13.161932,4.6677446,-6.9732075,sad
-519.25555,84.60063,24.499233,16.536604,16.751104,7.569328,-19.541262,-15.093167,-12.810008,7.149658,-16.575045,6.224662,-2.5432956,sad
-509.6947,87.17503,28.164223,10.0161705,11.185868,7.566179,-9.064717,-16.654495,-17.840744,1.1345807,-13.6365795,2.8500857,-1.9413936,sad
-524.8634,74.28251,29.317373,17.488056,13.508353,9.755129,-10.991877,-11.443082,-16.607838,7.982455,-12.877687,7.948484,-4.5020423,sad
-539.40356,78.2253,25.539463,16.358885,20.866163,11.920953,-1.1882888,-14.914109,-11.893046,-1.5825737,-9.624608,4.648325,-8.051052,sad
-553.94305,76.60351,35.739475,26.717964,24.361698,12.025423,-13.928081,-10.529342,-15.847564,1.5699141,-7.7089143,3.3924744,-5.2470613,sad
-511.97748,92.76281,31.121426,17.252666,16.437624,8.172401,-13.390227,-13.301054,-17.145065,-0.3546081,-10.295928,-3.1277778,-5.6536603,sad
-527.3526,81.807236,25.99762,16.380835,19.233818,11.055998,-5.664374,-8.868384,-13.192794,-0.3318465,-10.334919,5.1697416,-5.0225563,sad
-534.59436,92.41457,35.24633,15.92836,20.717007,14.966141,-1.942395,-10.639293,-11.516746,0.2531517,-12.101736,5.158012,-3.7070458,sad
-544.2998,84.88308,27.141003,15.053043,17.007998,8.584012,-14.798922,-17.248928,-12.3176985,5.051079,-14.924961,3.6320357,-4.07495,sad
-550.23114,88.51856,29.844122,21.677214,22.611729,13.719053,-13.510153,-11.435749,-15.879429,2.4293184,-10.045369,3.9464467,0.20375918,sad
-505.18634,91.49163,23.882605,4.385021,13.290827,11.301608,-8.15714,-16.873188,-15.933989,3.1384273,-12.266477,5.501117,-6.5371103,sad
-549.6007,69.77219,25.231756,18.364244,15.677973,9.78011,-10.542866,-12.839737,-11.944881,6.874427,-14.571799,5.1619353,-4.201392,sad
-570.06934,74.50099,35.50415,16.199991,23.177717,15.954683,-13.307419,-16.240997,-12.846014,11.104375,-14.09287,6.428326,-2.986362,sad
-518.1418,69.827866,25.044708,18.27923,17.316906,8.027963,-4.696033,-14.090846,-8.117842,5.4247084,-11.416005,4.157429,-4.288625,sad
-523.3344,79.29845,28.477438,15.58256,16.55743,12.236192,-9.665877,-15.411769,-15.937351,3.6105525,-13.2291765,1.3166658,-6.5282803,sad
-535.4701,83.15413,29.758924,25.966393,24.22718,10.933164,-3.5187104,-12.394158,-17.88628,2.6473126,-11.616911,2.0616503,-7.6376314,sad
-383.43262,52.460808,-17.608944,-11.81031,-4.7076297,7.513892,-25.082636,-6.9484596,-10.093307,-3.254937,0.2810378,0.6566969,2.0474985,angry
-444.5501,65.29204,-2.5716543,-20.355955,-10.516433,10.241208,-9.607936,-1.35531,-12.456924,2.8278713,-9.535598,9.995904,-0.7910776,angry
-402.19266,26.256584,-5.02363,-0.40751934,-0.95222354,0.91304576,-19.256067,-2.46023,-13.16589,-1.0565393,-12.630615,7.668492,-0.76371986,angry
-383.49704,52.38679,-11.534899,-13.97594,-3.9067545,6.8141117,-21.693228,-7.6809745,-13.30478,-3.1693301,-1.6435299,1.3886418,0.60374606,angry
-398.56268,51.876442,3.3703012,8.665921,3.880992,0.73204535,-24.158323,7.4863,-19.511465,-12.444626,-11.40149,-1.8055328,-4.8490553,angry
-426.49225,48.658615,-5.1625366,-1.205171,6.4772143,3.146611,-26.088898,-3.3816504,-10.431431,-4.492163,-10.119593,9.477036,0.9513108,angry
-394.1027,52.584747,-12.002746,-1.386606,-5.063762,-1.3075966,-23.385843,1.4099202,-13.218601,-0.8935085,-11.815134,6.3769255,-5.4786277,angry
-428.89124,72.86162,8.579586,-8.18933,-9.770328,0.6140671,-16.93771,0.8886357,-18.803368,-6.281437,-10.232633,0.41396818,-2.4232147,angry
-390.20944,60.07312,18.27378,-0.74524254,-17.144344,-2.9954176,-11.515591,1.9162415,-20.3504,1.299124,-13.951015,1.3853321,-2.9388225,angry
-401.83093,44.44039,-5.8984413,-14.426593,-9.032793,6.748324,-17.64003,-3.4502053,-17.850769,-4.8896346,-8.461314,11.231445,1.8565027,angry
-370.15027,48.95897,-11.278447,-20.206038,-11.152035,1.9179661,-18.43973,4.448263,-16.986956,-1.3229369,-10.120736,9.553165,-3.7290516,angry
-436.44995,77.53937,5.1800823,-18.219994,-2.9877176,17.3313,-16.553885,-10.679881,-15.114509,-1.3789818,-13.100495,0.13288811,-4.2949753,angry
-420.96948,62.33721,-19.372086,-13.736226,1.3360906,2.9239619,-17.902905,-1.9112263,-12.120281,-0.3730616,-9.505532,12.133436,-1.1505718,angry
-400.32874,68.790276,-6.553437,-25.164923,-10.974452,-2.8549535,-8.274874,2.431876,-16.30905,-3.7742064,-15.294319,6.4389925,-0.10284106,angry
-382.6663,44.419575,-14.307401,8.906984,0.33998784,2.0595386,-22.95282,-8.947371,-14.956851,-12.165242,-4.063607,-0.33279872,6.4914155,angry
-420.1995,50.32547,-11.387864,-11.950837,-10.4509115,4.9356637,-9.830564,-1.3814807,-12.379786,-1.0790887,-12.799522,13.66649,0.9280109,angry
-370.90762,43.617493,-15.514112,8.457074,-2.594165,0.21878278,-25.610384,-8.193869,-14.364824,-12.172318,-2.061278,-2.484069,3.4213696,angry
-391.70154,41.317745,-10.010312,-8.809758,-2.0970998,7.3652368,-28.089712,-6.4289527,-9.224117,-5.5108466,-8.080052,7.5284095,-1.2334603,angry
-370.69894,48.194443,-20.413681,-9.5814705,-9.21153,6.4665856,-20.402348,1.873027,-12.704875,-3.508223,-10.860767,5.971093,-3.0315268,angry
-392.92917,48.440136,-17.348917,-12.710092,-6.0014415,-0.5668983,-19.445807,-1.7816991,-11.260321,-0.149878,-13.217362,7.481069,-2.308063,angry
-376.2631,39.303112,-11.678464,-5.31993,-2.319511,1.3001502,-19.199215,-4.7986097,-8.387727,4.73637,-14.776219,9.043339,0.053870402,angry
-437.9312,23.620218,-2.066396,6.806078,1.3741496,2.6251106,-15.738623,4.140369,-10.27237,-4.0080123,-9.518357,6.9118075,-2.580037,angry
-402.88113,16.78739,-4.1503916,5.6693087,6.9484262,0.8789395,-17.22735,-0.49574292,-14.059067,-5.915147,-13.559562,3.4470584,2.0782235,angry
-382.62744,35.2549,-11.830993,-1.9715303,-2.5712686,-0.044228114,-20.486952,-2.2460072,-13.827763,-4.3951187,-12.1438875,4.657535,-2.1755674,angry
-401.63382,52.279385,-2.2117982,-8.102576,-18.085684,-4.393319,-16.740105,-2.3385718,-13.118494,-0.3803015,-13.415756,7.326374,-5.268656,angry
-382.0481,43.57306,-13.553434,-16.28675,-3.0309334,6.652892,-26.445765,-3.4173148,-13.213074,-7.344896,-6.4511485,5.7488103,-2.9808543,angry
-437.90393,42.264656,1.362099,3.5311642,5.1343827,2.0286298,-20.087538,-0.808146,-13.935531,-6.1155195,-11.707496,8.88365,-0.62539107,angry
-411.54297,41.582382,-5.3857536,-5.614926,5.4987664,-0.005882263,-25.466782,-4.1277404,-10.29229,-1.8263677,-10.79255,8.635871,-0.40621048,angry
-411.15723,42.556324,-7.73841,-7.6177144,2.339002,4.96562,-23.878984,0.2671809,-9.777245,-0.27458742,-6.7153006,4.52937,-4.7300024,angry
-433.7352,25.739471,3.0623531,3.9056118,9.095688,2.4486718,-17.858074,1.2873354,-11.9361515,-6.4678893,-11.142982,4.3202944,-2.324497,angry
-396.93945,58.26827,-14.174225,-12.339837,-3.1750913,4.6708255,-20.570772,-1.4404012,-13.816998,-0.29248166,-7.0690284,3.8002868,-8.90225,angry
-392.87308,38.937145,-7.4722643,1.6216133,-3.9028976,1.8893609,-25.403725,-12.682412,-9.931936,-5.0354238,3.3172958,0.37004554,1.3025393,angry
-463.1226,39.617188,1.2960987,6.1543517,1.904697,4.7389245,-18.562853,0.67106545,-9.877004,-2.2006457,-8.208079,10.034055,2.6237595,angry
-456.456,58.814556,-3.7119236,-4.5177927,-6.0666194,4.8900123,-14.068018,-0.33691946,-11.841374,-2.8825722,-8.124073,10.031871,-1.5596193,angry
-386.65482,56.526325,-8.774638,-5.8351717,-14.848058,8.443582,-19.034977,-12.233965,-15.175202,-7.7869797,1.031085,4.062475,1.82163,angry
-404.43625,56.88018,2.4903479,-2.943343,-22.685242,0.15382297,-18.317854,-7.9354944,-12.758972,-5.241569,0.059582073,-0.7482553,1.9151461,angry
-396.2563,69.65533,-4.123751,-17.717793,-14.406414,1.5778544,-19.181534,-2.1714842,-16.950281,-0.38130656,-12.143982,4.4903684,-0.15220107,angry
-392.82846,29.39741,-5.338102,-11.700794,0.1688415,-7.8617253,-18.692038,-4.5422854,-11.424212,3.7290714,-9.625752,10.749846,-2.19988,angry
-382.60672,54.72034,1.6925007,-13.11965,-21.638914,-2.6154156,-17.866943,2.9518492,-13.91631,0.45197466,-10.380482,3.1090975,-5.654455,angry
-372.54187,50.32438,-14.249404,-32.656036,-12.378433,5.188285,-16.364222,-1.934401,-17.231653,-1.3151455,-12.369543,12.839493,-1.5956621,angry
-393.30206,41.674404,-13.304797,-21.84041,0.8533701,4.812916,-19.542747,2.805994,-11.157097,0.34353164,-10.477161,4.6459594,-3.7510397,angry
-420.52698,37.226765,-5.8174477,0.35538414,-0.46896788,10.420874,-24.315516,-11.971377,-13.00354,-3.2325377,-2.9168303,1.5741601,6.3813577,angry
-424.8594,47.515175,-9.9619665,-17.248669,-0.2620492,6.1027193,-16.829332,1.872945,-15.380994,-2.4166763,-9.086354,15.621679,1.32176,angry
-403.58325,43.652508,3.16894,-1.1863286,-7.1382437,9.4039345,-16.118374,-13.673855,-17.81958,-10.813365,-4.415551,0.1795694,1.2952834,angry
-406.13156,49.71813,-14.577136,-13.35805,-3.71367,4.3123293,-21.102852,1.1844602,-9.9229355,1.10274,-8.318924,6.3875585,-4.5222387,angry
-378.2965,40.41246,-21.60806,-5.9214683,-6.3249955,4.6072397,-23.483873,-9.210497,-11.478102,-1.1224887,1.6466542,-2.3627708,-0.58181405,angry
-399.11093,32.991207,-4.420979,2.1983023,2.6102808,-0.54223055,-19.419394,-1.3887458,-13.6961975,-8.784003,-14.959732,6.3434734,0.9857764,angry
-400.992,54.824524,-7.5723047,-18.027721,0.35310483,8.502037,-16.34804,-13.345557,-19.03381,-1.1467752,-11.450295,8.4963,0.63060474,angry
