rmse_mean,emotion
0.010372738,neutral
0.012801258,neutral
0.011250152,neutral
0.0103489915,neutral
0.009988413,neutral
0.01010608,neutral
0.010776251,neutral
0.010871283,neutral
0.008777804,neutral
0.011425547,neutral
0.010906274,neutral
0.00932848,neutral
0.009371359,neutral
0.009466671,neutral
0.00998158,neutral
0.008890214,neutral
0.012327427,neutral
0.011611385,neutral
0.009840616,neutral
0.0101342285,neutral
0.011434487,neutral
0.01008762,neutral
0.010904993,neutral
0.012283137,neutral
0.010772219,neutral
0.0109137595,neutral
0.01391951,neutral
0.010222312,neutral
0.010220481,neutral
0.012253132,neutral
0.012398898,neutral
0.009041034,neutral
0.01066581,neutral
0.012027754,neutral
0.009271228,neutral
0.009253858,neutral
0.011536446,neutral
0.0121279955,neutral
0.011418247,neutral
0.011027955,neutral
0.009485248,neutral
0.01339566,neutral
0.010314681,neutral
0.010997468,neutral
0.012842607,neutral
0.009345545,neutral
0.011721496,neutral
0.04510951,angry
0.06244393,angry
0.05954624,angry
0.043930557,angry
0.046197053,angry
0.05638385,angry
0.059927054,angry
0.09087666,angry
0.039456263,angry
0.061360683,angry
0.057985142,angry
0.08464408,angry
0.05991162,angry
0.05018243,angry
0.04669782,angry
0.055904847,angry
0.043726556,angry
0.059983835,angry
0.06656485,angry
0.04681865,angry
0.043296196,angry
0.048856974,angry
0.044581097,angry
0.09446381,angry
0.057500023,angry
0.069248065,angry
0.03856537,angry
0.05265763,angry
0.05292115,angry
0.07034833,angry
0.07098814,angry
0.034579765,angry
0.04110181,angry
0.04468296,angry
0.04883606,angry
0.050049786,angry
0.11100337,angry
0.0693844,angry
0.11521504,angry
0.06681297,angry
0.10032751,angry
0.041896157,angry
0.042265132,angry
0.048144344,angry
0.09843262,angry
0.03598597,angry
0.05977111,angry
0.041731205,angry
0.033205904,angry
0.051529653,angry
0.08139246,angry
0.054129377,angry
0.07793902,angry
0.040587705,angry
0.048055142,angry
0.051286444,angry
0.0887221,angry
0.06511882,angry
0.04125525,angry
0.05016681,angry
0.06165443,angry
0.05509057,angry
0.03880822,angry
0.084659256,angry
0.098800346,angry
0.04654131,angry
0.11736397,angry
0.10260421,angry
0.039216965,angry
0.039910223,angry
0.05407646,angry
0.04539529,angry
0.08595977,angry
0.048021156,angry
0.039561808,angry
0.035914667,angry
0.041070316,angry
0.090229765,angry
0.10089132,angry
0.10210165,angry
0.0532919,angry
0.0589572,angry
0.0351962,angry
0.058688812,angry
0.035812024,angry
0.044979867,angry
0.06018502,angry
0.06722868,angry
0.057910487,angry
0.053763177,angry
0.04695245,angry
0.06301642,angry
0.03879335,angry
0.06381039,angry
0.0675498,angry
0.04969144,angry
0.036762614,angry
0.05938563,angry
0.066516146,angry
0.04517661,angry
0.056597024,angry
0.04890017,angry
0.042601027,angry
0.06322792,angry
0.03342163,angry
0.05447933,angry
0.045756597,angry
0.04378796,angry
0.06159811,angry
0.05412389,angry
0.03869927,angry
0.040731873,angry
0.045676704,angry
0.045889545,angry
0.065479085,angry
0.06669511,angry
0.060160257,angry
0.039677784,angry
0.04727013,angry
0.05879017,angry
0.045075,angry
0.037328478,angry
0.05520887,angry
0.043887682,angry
0.04229999,angry
0.045765974,angry
0.058311507,angry
0.04991848,angry
0.047932148,angry
0.051598817,angry
0.05578537,angry
0.04991467,angry
0.04888957,angry
0.043640573,angry
0.05095005,angry
0.037814125,angry
0.040886275,angry
0.046996307,angry
0.0385786,angry
0.050142597,angry
0.05192597,angry
0.046843544,angry
0.044922788,angry
0.043863364,angry
0.04787956,angry
0.04480125,angry
0.04044011,angry
0.034535896,angry
0.05451034,angry
0.051541816,angry
0.04432959,angry
0.059679672,angry
0.043956514,angry
0.04591909,angry
0.03931322,angry
0.04688724,angry
0.04681884,angry
0.052660912,angry
0.041159503,angry
0.038922373,angry
0.047389224,angry
0.05664717,angry
0.036475837,angry
0.040929344,angry
0.040237702,angry
0.04652656,angry
0.027689932,angry
0.051374067,angry
0.056471482,angry
0.040477842,angry
0.04625846,angry
0.052066337,angry
0.03169726,angry
0.04221831,angry
0.05069041,angry
0.04042523,angry
0.052567817,angry
0.04274191,angry
0.05209046,angry
0.03850705,angry
0.050325744,angry
0.048016377,angry
0.042379986,angry
0.039990906,angry
0.045832217,angry
0.04093951,angry
0.04074188,angry
0.034584187,angry
0.03333105,angry
0.040162615,angry
0.037418395,angry
0.05463986,angry
0.039164282,angry
0.05430502,angry
0.039845455,angry
0.04771959,angry
0.054975282,angry
0.050052855,angry
0.04510282,angry
0.031425085,angry
0.022477431,disgust
0.024142431,disgust
0.017039476,disgust
0.022200162,disgust
0.019995872,disgust
0.017151162,disgust
0.021291003,disgust
0.02299788,disgust
0.018836137,disgust
0.030746274,disgust
0.026146168,disgust
0.024248416,disgust
0.017544439,disgust
0.025386637,disgust
0.015755247,disgust
0.017518092,disgust
0.015964253,disgust
0.024155743,disgust
0.021835927,disgust
0.01824042,disgust
0.013878545,disgust
0.01548214,disgust
0.017588468,disgust
0.02454572,disgust
0.019551875,disgust
0.021540616,disgust
0.016031154,disgust
0.023985865,disgust
0.022148598,disgust
0.021280473,disgust
0.023722464,disgust
0.015320086,disgust
0.015652329,disgust
0.01749998,disgust
0.019400522,disgust
0.018116178,disgust
0.027356356,disgust
0.024828233,disgust
0.027686303,disgust
0.026787102,disgust
0.03417759,disgust
0.016316913,disgust
0.02033907,disgust
0.016918924,disgust
0.030830175,disgust
0.0200385,disgust
0.022418765,disgust
0.020146148,disgust
0.019305052,disgust
0.022545164,disgust
0.028960612,disgust
0.021822603,disgust
0.02638847,disgust
0.019411586,disgust
0.022271309,disgust
0.02584575,disgust
0.03183354,disgust
0.020266792,disgust
0.024709027,disgust
0.023318015,disgust
0.01906801,disgust
0.020417301,disgust
0.025740147,disgust
0.0325355,disgust
0.029864319,disgust
0.025408356,disgust
0.035782706,disgust
0.027422568,disgust
0.020940349,disgust
0.021908162,disgust
0.021696525,disgust
0.02342117,disgust
0.026978683,disgust
0.019681716,disgust
0.023222214,disgust
0.014642996,disgust
0.020139482,disgust
0.022011138,disgust
0.02382365,disgust
0.02674328,disgust
0.018771173,disgust
0.035169214,disgust
0.020419996,disgust
0.02508207,disgust
0.015786307,disgust
0.017522084,disgust
0.018994736,disgust
0.0316509,disgust
0.024803711,disgust
0.026456546,disgust
0.023179077,disgust
0.028330961,disgust
0.017810877,disgust
0.02927075,disgust
0.028901208,disgust
0.018753486,disgust
0.017627833,disgust
0.026459454,disgust
0.027859297,disgust
0.02137475,disgust
0.025172187,disgust
0.02947669,disgust
0.020751823,disgust
0.030868936,disgust
0.01749668,disgust
0.02633171,disgust
0.02356515,disgust
0.020184012,disgust
0.022221163,disgust
0.016474156,disgust
0.021740887,disgust
0.0181568,disgust
0.019219726,disgust
0.016960695,disgust
0.017201984,disgust
0.021354526,disgust
0.022762273,disgust
0.018180227,disgust
0.021610131,disgust
0.02119937,disgust
0.018640189,disgust
0.021155095,disgust
0.018129861,disgust
0.020541307,disgust
0.020474752,disgust
0.018072452,disgust
0.02918166,disgust
0.024679933,disgust
0.023371013,disgust
0.025376001,disgust
0.020290485,disgust
0.02161394,disgust
0.017703671,disgust
0.020228548,disgust
0.020992016,disgust
0.023261007,disgust
0.016318202,disgust
0.020195635,disgust
0.017848518,disgust
0.019181248,disgust
0.017703667,disgust
0.019975523,disgust
0.016695444,disgust
0.017985625,disgust
0.017770866,disgust
0.015275585,disgust
0.014539522,disgust
0.014729698,disgust
0.022006543,disgust
0.02117077,disgust
0.02144143,disgust
0.023276446,disgust
0.019143173,disgust
0.018998796,disgust
0.01951814,disgust
0.022759343,disgust
0.02016877,disgust
0.02028361,disgust
0.018712671,disgust
0.019810066,disgust
0.01766486,disgust
0.021420725,disgust
0.019218056,disgust
0.022335377,disgust
0.01915859,disgust
0.019917887,disgust
0.01910271,disgust
0.01955735,disgust
0.021106865,disgust
0.020082489,disgust
0.020215532,disgust
0.014707428,disgust
0.017014502,disgust
0.017984467,disgust
0.023450218,disgust
0.018745452,disgust
0.016530594,disgust
0.021045132,disgust
0.021871166,disgust
0.021404238,disgust
0.02316274,disgust
0.01898912,disgust
0.021269966,disgust
0.0189503,disgust
0.021223571,disgust
0.019592956,disgust
0.020091472,disgust
0.02013842,disgust
0.015764019,disgust
0.01719107,disgust
0.01882256,disgust
0.018288558,disgust
0.021239338,disgust
0.016944055,disgust
0.01674412,disgust
0.0151564935,disgust
0.02240329,disgust
0.018999351,disgust
0.021196423,disgust
0.015305397,disgust
0.06806838,fear
0.06592994,fear
0.04783686,fear
0.051820736,fear
0.064624876,fear
0.050629627,fear
0.042740308,fear
0.08982395,fear
0.040836684,fear
0.033288278,fear
0.052994054,fear
0.06227212,fear
0.056555282,fear
0.055906046,fear
0.035648786,fear
0.063931845,fear
0.039016746,fear
0.052761573,fear
0.085133575,fear
0.058760017,fear
0.034580458,fear
0.05291447,fear
0.04341742,fear
0.0854385,fear
0.061706554,fear
0.045424007,fear
0.04956663,fear
0.054793816,fear
0.080931276,fear
0.0479436,fear
0.10187135,fear
0.0413985,fear
0.051824003,fear
0.08111788,fear
0.048858188,fear
0.053420644,fear
0.09108951,fear
0.057681542,fear
0.10405302,fear
0.06710151,fear
0.0733484,fear
0.030523926,fear
0.07225972,fear
0.033805773,fear
0.08644687,fear
0.042869985,fear
0.04431745,fear
0.061993975,fear
0.040064115,fear
0.048177194,fear
0.059378874,fear
0.0509027,fear
0.09514381,fear
0.06003992,fear
0.065418266,fear
0.047080312,fear
0.083746165,fear
0.05182562,fear
0.041460276,fear
0.05130224,fear
0.06246506,fear
0.055941623,fear
0.04384662,fear
0.10503437,fear
0.1083232,fear
0.06247286,fear
0.10135546,fear
0.095207185,fear
0.038486175,fear
0.038789272,fear
0.070033036,fear
0.05228786,fear
0.07148334,fear
0.05067081,fear
0.046806365,fear
0.028542763,fear
0.033057578,fear
0.056778863,fear
0.064665355,fear
0.07622666,fear
0.04721816,fear
0.10160901,fear
0.03176517,fear
0.05774449,fear
0.037677918,fear
0.051119503,fear
0.06714906,fear
0.08569392,fear
0.04736814,fear
0.06447375,fear
0.04334737,fear
0.05276194,fear
0.049924903,fear
0.0883231,fear
0.09052266,fear
0.056499396,fear
0.03962288,fear
0.043878336,fear
0.043704703,fear
0.04385795,fear
0.053153858,fear
0.051088113,fear
0.051993012,fear
0.08269995,fear
0.044016007,fear
0.05565643,fear
0.078562364,fear
0.06735576,fear
0.07871931,fear
0.04688291,fear
0.046843685,fear
0.04526631,fear
0.044279847,fear
0.050937448,fear
0.04766418,fear
0.04717163,fear
0.046445973,fear
0.04620107,fear
0.046874378,fear
0.055244517,fear
0.044206288,fear
0.0435391,fear
0.05045154,fear
0.0338716,fear
0.032629434,fear
0.04508659,fear
0.044735286,fear
0.059709016,fear
0.05254709,fear
0.056331728,fear
0.04307736,fear
0.07309022,fear
0.048217013,fear
0.058834426,fear
0.04105479,fear
0.0492604,fear
0.03848671,fear
0.04463935,fear
0.05620525,fear
0.045246996,fear
0.048647057,fear
0.055407118,fear
0.039264522,fear
0.04687941,fear
0.046881475,fear
0.042749856,fear
0.042771775,fear
0.043202713,fear
0.074234925,fear
0.05205924,fear
0.06404895,fear
0.07191015,fear
0.06126722,fear
0.043797404,fear
0.04198792,fear
0.05777621,fear
0.07811032,fear
0.038465355,fear
0.04241161,fear
0.04803225,fear
0.038899813,fear
0.06417621,fear
0.04452227,fear
0.068264216,fear
0.04600159,fear
0.05060091,fear
0.040787265,fear
0.044915654,fear
0.04781707,fear
0.048189647,fear
0.0587341,fear
0.04169907,fear
0.054316733,fear
0.042155366,fear
0.048745357,fear
0.042257257,fear
0.044662178,fear
0.041284356,fear
0.049031172,fear
0.04058724,fear
0.049103938,fear
0.040324185,fear
0.03550313,fear
0.031274196,fear
0.036945328,fear
0.058364082,fear
0.045174103,fear
0.045457277,fear
0.03538637,fear
0.056759212,fear
0.046751913,fear
0.04954668,fear
0.038488716,fear
0.047198035,fear
0.063194625,fear
0.0309378,fear
0.04043342,fear
0.043449614,fear
0.04252237,fear
0.047669154,fear
0.083662346,happy
0.080534495,happy
0.063343644,happy
0.07811231,happy
0.097330354,happy
0.07198456,happy
0.06898537,happy
0.055899385,happy
0.07565937,happy
0.06605058,happy
0.058452893,happy
0.07026447,happy
0.082549945,happy
0.06300372,happy
0.026145086,happy
0.07120511,happy
0.06826939,happy
0.06163446,happy
0.06743988,happy
0.07369873,happy
0.07265026,happy
0.05976921,happy
0.05930503,happy
0.07344212,happy
0.06562382,happy
0.07794521,happy
0.07566516,happy
0.06689967,happy
0.06679307,happy
0.05116291,happy
0.07617457,happy
0.06520318,happy
0.078378774,happy
0.069176786,happy
0.07021744,happy
0.0639063,happy
0.06881636,happy
0.08728423,happy
0.08757586,happy
0.09306284,happy
0.062262967,happy
0.065104604,happy
0.068001285,happy
0.083759494,happy
0.06999018,happy
0.07068035,happy
0.068885095,happy
0.06342378,happy
0.094123445,happy
0.058216423,happy
0.06915586,happy
0.06282427,happy
0.04624365,happy
0.07865279,happy
0.07521137,happy
0.083850525,happy
0.055167712,happy
0.05440604,happy
0.06821795,happy
0.055732325,happy
0.08198381,happy
0.06191932,happy
0.07889059,happy
0.07942744,happy
0.074441716,happy
0.05948393,happy
0.0667701,happy
0.06774809,happy
0.067880645,happy
0.062181287,happy
0.07828085,happy
0.05494742,happy
0.04321487,happy
0.047029644,happy
0.058658775,happy
0.067615926,happy
0.07655832,happy
0.041120578,happy
0.06263786,happy
0.067368075,happy
0.06310241,happy
0.07684504,happy
0.066801965,happy
0.056266706,happy
0.06659272,happy
0.05977297,happy
0.06663036,happy
0.06331849,happy
0.052891303,happy
0.055743285,happy
0.07378303,happy
0.06956482,happy
0.07288755,happy
0.06518641,happy
0.08111664,happy
0.062915534,happy
0.06768563,happy
0.058906283,happy
0.06354122,happy
0.061260473,happy
0.0781035,happy
0.06822479,happy
0.07037776,happy
0.08441843,happy
0.08812566,happy
0.06598628,happy
0.06808925,happy
0.076994024,happy
0.07099871,happy
0.08233812,happy
0.08179815,happy
0.06770794,happy
0.07274145,happy
0.07248875,happy
0.0745681,happy
0.09912738,happy
0.05305234,happy
0.06701993,happy
0.06770106,happy
0.071256034,happy
0.07798396,happy
0.06766715,happy
0.06414099,happy
0.07076799,happy
0.081261784,happy
0.06899408,happy
0.07376849,happy
0.075976774,happy
0.076010875,happy
0.07506657,happy
0.0885779,happy
0.047746923,happy
0.067265935,happy
0.042535722,happy
0.08421392,happy
0.07445693,happy
0.07280828,happy
0.08534239,happy
0.08142229,happy
0.08521211,happy
0.07031037,happy
0.08000914,happy
0.080560915,happy
0.062756605,happy
0.08345125,happy
0.07524719,happy
0.06668789,happy
0.057161044,happy
0.054728758,happy
0.07328717,happy
0.092058636,happy
0.07834353,happy
0.06696936,happy
0.06773524,happy
0.080290705,happy
0.060349766,happy
0.05331473,happy
0.06172453,happy
0.05699812,happy
0.078940235,happy
0.0661573,happy
0.05385715,happy
0.06017449,happy
0.049357623,happy
0.03956242,happy
0.06911342,happy
0.059266664,happy
0.061309062,happy
0.07949397,happy
0.05580814,happy
0.038628515,happy
0.07734458,happy
0.06911334,happy
0.07266786,happy
0.034963362,happy
0.07889464,happy
0.07439918,happy
0.07412864,happy
0.042238284,happy
0.06852573,happy
0.05365494,happy
0.06779192,happy
0.057241272,happy
0.07081874,happy
0.062377263,happy
0.068873696,happy
0.06860148,happy
0.042117648,happy
0.063233055,happy
0.0626445,happy
0.03883747,happy
0.04076766,happy
0.06629718,happy
0.07913928,happy
0.07717951,happy
0.066221006,happy
0.07455999,happy
0.04432271,happy
0.074333645,happy
0.06410151,happy
0.031738207,neutral
0.03824757,neutral
0.032652505,neutral
0.033152793,neutral
0.014086129,neutral
0.030003406,neutral
0.027325125,neutral
0.012557179,neutral
0.03141239,neutral
0.036107607,neutral
0.038379453,neutral
0.014084516,neutral
0.028980004,neutral
0.036019996,neutral
0.009080762,neutral
0.02662873,neutral
0.029255677,neutral
0.037310924,neutral
0.013790786,neutral
0.0246427,neutral
0.025405487,neutral
0.019438496,neutral
0.030269304,neutral
0.016640581,neutral
0.025085755,neutral
0.041947547,neutral
0.021525186,neutral
0.028647797,neutral
0.018134609,neutral
0.02484211,neutral
0.019073825,neutral
0.026352992,neutral
0.022255225,neutral
0.027913878,neutral
0.034362044,neutral
0.03572415,neutral
0.019079143,neutral
0.025336957,neutral
0.019030195,neutral
0.03258796,neutral
0.016358368,neutral
0.02767156,neutral
0.026901377,neutral
0.033756405,neutral
0.015671257,neutral
0.032443352,neutral
0.030487143,neutral
0.02302672,neutral
0.035248417,neutral
0.029893266,neutral
0.033440884,neutral
0.02274072,neutral
0.017803358,neutral
0.0255381,neutral
0.02405129,neutral
0.03691887,neutral
0.017539855,neutral
0.031304847,neutral
0.03468354,neutral
0.034402106,neutral
0.028636046,neutral
0.021368919,neutral
0.034133915,neutral
0.021001501,neutral
0.022527965,neutral
0.030041896,neutral
0.022448719,neutral
0.020760462,neutral
0.03427185,neutral
0.031348977,neutral
0.026355265,neutral
0.029324463,neutral
0.020356687,neutral
0.023347983,neutral
0.025552448,neutral
0.026666196,neutral
0.028001426,neutral
0.017376926,neutral
0.014886236,neutral
0.01573173,neutral
0.023437966,neutral
0.019314868,neutral
0.030908635,neutral
0.027523397,neutral
0.028206736,neutral
0.025870139,neutral
0.023540953,neutral
0.020797249,neutral
0.02878921,neutral
0.026607191,neutral
0.032782044,neutral
0.03548267,neutral
0.03249055,neutral
0.017673608,neutral
0.019141283,neutral
0.023663774,neutral
0.027284171,neutral
0.026940353,neutral
0.027221015,neutral
0.024914583,neutral
0.018606603,neutral
0.029643746,neutral
0.031272754,neutral
0.023981342,neutral
0.026184432,neutral
0.021700358,neutral
0.029371798,neutral
0.02546919,neutral
0.01819361,neutral
0.026139425,neutral
0.025727408,neutral
0.021991335,neutral
0.024205565,neutral
0.022010202,neutral
0.02975861,neutral
0.032721817,neutral
0.018498806,neutral
0.023102395,neutral
0.024424296,neutral
0.02387768,neutral
0.02593751,neutral
0.030830996,neutral
0.023061989,neutral
0.02513278,neutral
0.02844008,neutral
0.02352057,neutral
0.019719834,neutral
0.01688781,neutral
0.021058675,neutral
0.025263295,neutral
0.025883436,neutral
0.021596394,neutral
0.02288638,neutral
0.026403543,neutral
0.026870012,neutral
0.031581726,neutral
0.022051854,neutral
0.027017994,neutral
0.026355151,neutral
0.03026278,neutral
0.028066218,neutral
0.032817814,neutral
0.031270705,neutral
0.021487718,neutral
0.031036776,neutral
0.03569155,neutral
0.02501011,neutral
0.022519773,neutral
0.034145124,neutral
0.025805635,neutral
0.02838545,neutral
0.02496459,neutral
0.031585064,neutral
0.029839586,neutral
0.02806485,neutral
0.030983934,neutral
0.032073453,neutral
0.02826391,neutral
0.029433472,neutral
0.03316146,neutral
0.023341157,neutral
0.037509423,neutral
0.030331746,neutral
0.042806055,neutral
0.037450984,neutral
0.030233225,neutral
0.027155085,neutral
0.030192768,neutral
0.032016568,neutral
0.028209237,neutral
0.045259148,neutral
0.025556263,neutral
0.030513575,neutral
0.030334435,neutral
0.036786914,neutral
0.028176984,neutral
0.026097478,neutral
0.024476586,neutral
0.035020355,neutral
0.027378205,neutral
0.03994614,neutral
0.022530211,neutral
0.02992566,neutral
0.026743656,neutral
0.028311584,neutral
0.032467455,neutral
0.03505653,neutral
0.036246777,neutral
0.024533218,neutral
0.029465625,neutral
0.036408573,neutral
0.03740675,neutral
0.024147568,neutral
0.042961556,neutral
0.031034729,neutral
0.023621798,neutral
0.04098909,neutral
0.038602013,neutral
0.027794676,neutral
0.025649955,neutral
0.03388433,surprise
0.038295127,surprise
0.028666742,surprise
0.030647874,surprise
0.031638414,surprise
0.027326424,surprise
0.02438222,surprise
0.031710368,surprise
0.034721732,surprise
0.022767274,surprise
0.034279767,surprise
0.035762295,surprise
0.028958214,surprise
0.030598005,surprise
0.03599807,surprise
0.029718416,surprise
0.024024634,surprise
0.028393663,surprise
0.033595815,surprise
0.029360512,surprise
0.028313907,surprise
0.023834255,surprise
0.024754269,surprise
0.030371932,surprise
0.025558786,surprise
0.027094947,surprise
0.025625367,surprise
0.033543903,surprise
0.038416646,surprise
0.02472424,surprise
0.035102017,surprise
0.02920328,surprise
0.025420573,surprise
0.030673208,surprise
0.030101255,surprise
0.02812253,surprise
0.02968059,surprise
0.028874168,surprise
0.03519207,surprise
0.032546394,surprise
0.039663482,surprise
0.023380945,surprise
0.029350732,surprise
0.03412119,surprise
0.03548902,surprise
0.030190956,surprise
0.027577639,surprise
0.03058422,surprise
0.022400767,surprise
0.024924273,surprise
0.028327232,surprise
0.029226601,surprise
0.026457056,surprise
0.030594548,surprise
0.03162255,surprise
0.033572897,surprise
0.03541714,surprise
0.023258422,surprise
0.032024868,surprise
0.023595484,surprise
0.030992324,surprise
0.030798424,surprise
0.028742969,surprise
0.03692252,surprise
0.04191376,surprise
0.0305859,surprise
0.036152333,surprise
0.039063975,surprise
0.02797073,surprise
0.026338682,surprise
0.03568224,surprise
0.030704753,surprise
0.027079064,surprise
0.022979502,surprise
0.02443123,surprise
0.02205601,surprise
0.025460036,surprise
0.024998438,surprise
0.024980742,surprise
0.034591153,surprise
0.028030284,surprise
0.028794212,surprise
0.02546833,surprise
0.027799875,surprise
0.023236245,surprise
0.02749907,surprise
0.02462313,surprise
0.032432046,surprise
0.031687904,surprise
0.027469534,surprise
0.029025113,surprise
0.031834662,surprise
0.027607348,surprise
0.036384903,surprise
0.034735315,surprise
0.02907749,surprise
0.021252118,surprise
0.029505197,surprise
0.031908244,surprise
0.029500319,surprise
0.032957815,surprise
0.035765648,surprise
0.03163428,surprise
0.036503397,surprise
0.027596526,surprise
0.031684805,surprise
0.03347907,surprise
0.024412844,surprise
0.039536122,surprise
0.026230045,surprise
0.02555346,surprise
0.025851095,surprise
0.026842395,surprise
0.028406162,surprise
0.034927614,surprise
0.029189352,surprise
0.026391087,surprise
0.022639995,surprise
0.02856248,surprise
0.028562794,surprise
0.03447431,surprise
0.032665845,surprise
0.024833499,surprise
0.029153462,surprise
0.027517095,surprise
0.033363912,surprise
0.031908844,surprise
0.03511797,surprise
0.037566725,surprise
0.030154044,surprise
0.026478076,surprise
0.032208864,surprise
0.032182716,surprise
0.031855457,surprise
0.030099994,surprise
0.032367133,surprise
0.027573004,surprise
0.031214662,surprise
0.03244646,surprise
0.023806756,surprise
0.030900288,surprise
0.027911706,surprise
0.029359752,surprise
0.027918115,surprise
0.025400076,surprise
0.029580297,surprise
0.021814106,surprise
0.020979695,surprise
0.039314732,surprise
0.03056192,surprise
0.03959143,surprise
0.03713967,surprise
0.025766533,surprise
0.025193634,surprise
0.031430546,surprise
0.039695565,surprise
0.039002005,surprise
0.030883357,surprise
0.025678199,surprise
0.021831984,surprise
0.025955096,surprise
0.042448077,surprise
0.024683852,surprise
0.035221837,surprise
0.032777086,surprise
0.025701964,surprise
0.021117367,surprise
0.025188953,surprise
0.028552158,surprise
0.024055341,surprise
0.03557644,surprise
0.033252332,surprise
0.024543997,surprise
0.024358876,surprise
0.04304272,surprise
0.025346452,surprise
0.028949074,surprise
0.032664,surprise
0.037218664,surprise
0.032445304,surprise
0.03636371,surprise
0.02970441,surprise
0.02921321,surprise
0.026741285,surprise
0.03134627,surprise
0.03153425,surprise
0.02772514,surprise
0.0317716,surprise
0.024052035,surprise
0.02992856,surprise
0.03276921,surprise
0.037255704,surprise
0.027055897,surprise
0.023317562,surprise
0.024787892,surprise
0.022916919,surprise
0.029143684,surprise
0.033354223,surprise
0.036803253,surprise
0.026851106,surprise
0.036374774,sad
0.03392655,sad
0.03313015,sad
0.034130055,sad
0.031120889,sad
0.036599956,sad
0.018399136,sad
0.025179252,sad
0.037961632,sad
0.017576171,sad
0.018576376,sad
0.027574113,sad
0.03301725,sad
0.017354362,sad
0.01019109,sad
0.031780235,sad
0.03522422,sad
0.02116713,sad
0.023354087,sad
0.0323322,sad
0.029571356,sad
0.030400978,sad
0.017487733,sad
0.032278717,sad
0.029250832,sad
0.03419061,sad
0.033501554,sad
0.03492807,sad
0.03369663,sad
0.03471408,sad
0.04534724,sad
0.032781128,sad
0.029564664,sad
0.03160693,sad
0.031846166,sad
0.033580422,sad
0.038565293,sad
0.03167361,sad
0.03907855,sad
0.031172981,sad
0.037134696,sad
0.02559303,sad
0.034101814,sad
0.028450955,sad
0.04446361,sad
0.026592515,sad
0.032321524,sad
0.034890547,sad
0.027168233,sad
0.033967227,sad
0.03933283,sad
0.031029424,sad
0.04009318,sad
0.03392898,sad
0.034249716,sad
0.037499886,sad
0.05728568,sad
0.03874362,sad
0.029235398,sad
0.033842392,sad
0.042787645,sad
0.034885854,sad
0.040121097,sad
0.05427674,sad
0.054318223,sad
0.034625206,sad
0.05014494,sad
0.047008064,sad
0.032359984,sad
0.028250424,sad
0.03334625,sad
0.036354184,sad
0.043098897,sad
0.033505745,sad
0.03672248,sad
0.023675503,sad
0.030915435,sad
0.041447297,sad
0.05367796,sad
0.054284867,sad
0.026499508,sad
0.052840997,sad
0.029455943,sad
0.03763242,sad
0.03250714,sad
0.03491957,sad
0.029271953,sad
0.061838616,sad
0.033068996,sad
0.035289798,sad
0.033703007,sad
0.04344457,sad
0.030845799,sad
0.07013648,sad
0.048296027,sad
0.03008207,sad
0.035781674,sad
0.037095975,sad
0.033220932,sad
0.031430025,sad
0.037612412,sad
0.03833592,sad
0.038525425,sad
0.03791041,sad
0.03806902,sad
0.049115367,sad
0.03422277,sad
0.03010445,sad
0.039609905,sad
0.0387753,sad
0.039017543,sad
0.028474122,sad
0.03535602,sad
0.03404018,sad
0.03861976,sad
0.0378793,sad
0.051490724,sad
0.042688627,sad
0.031554744,sad
0.03142354,sad
0.035774756,sad
0.02747173,sad
0.028639408,sad
0.034797344,sad
0.03650039,sad
0.034359798,sad
0.042273056,sad
0.039347984,sad
0.033517957,sad
0.04806561,sad
0.03417129,sad
0.04209695,sad
0.034656018,sad
0.041448433,sad
0.0357851,sad
0.0301712,sad
0.033192556,sad
0.029636607,sad
0.030351434,sad
0.034948383,sad
0.030338634,sad
0.034211602,sad
0.028065436,sad
0.02999708,sad
0.03383776,sad
0.030163316,sad
0.028706402,sad
0.033316854,sad
0.04642219,sad
0.03687109,sad
0.035660338,sad
0.034038432,sad
0.034486834,sad
0.028452441,sad
0.029967796,sad
0.04567344,sad
0.044308696,sad
0.035839982,sad
0.0333886,sad
0.028933892,sad
0.03326427,sad
0.056638893,sad
0.029349001,sad
0.05114169,sad
0.042048957,sad
0.035944227,sad
0.032449972,sad
0.037085243,sad
0.034561787,sad
0.037750214,sad
0.044225518,sad
0.03517233,sad
0.034025263,sad
0.03270099,sad
0.042168204,sad
0.031940687,sad
0.03424148,sad
0.03778675,sad
0.03908941,sad
0.035878826,sad
0.048036166,sad
0.031992815,sad
0.034270424,sad
0.031760454,sad
0.029403687,sad
0.030146483,sad
0.03271577,sad
0.042600777,sad
0.034375828,sad
0.035467103,sad
0.04555806,sad
0.04401905,sad
0.028219985,sad
0.029347956,sad
0.031409957,sad
0.031049544,sad
0.037567835,sad
0.04282747,sad
0.028794367,sad
0.029395277,sad
0.04048649,angry
0.015565833,disgust
0.044070985,fear
0.040840004,happy
0.019762794,neutral
0.012179262,sad
0.04864231,angry
0.016203053,angry
0.02092001,angry
0.028427724,disgust
0.0064706514,disgust
0.012995318,disgust
0.056698997,fear
0.017895626,fear
0.029110331,fear
0.065582536,happy
0.017450549,happy
0.02600463,happy
0.012159063,neutral
0.012162778,sad
0.009546213,sad
0.0101528065,sad
0.02637216,angry
0.010480117,disgust
0.0409735,fear
0.036329016,happy
0.020638598,neutral
0.015473258,sad
0.028485097,angry
0.011895969,disgust
0.04985629,fear
0.0369888,happy
0.017135654,neutral
