mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion
-406.56332,28.609005,-5.3172164,2.1246312,-3.2384531,5.009407,-20.190369,-2.5193381,-12.905815,-1.8775866,-11.231725,2.015583,3.097071,female_angry
-386.34003,53.43965,-8.663545,-13.309978,-5.5664816,8.4170885,-18.068228,-11.134799,-10.535916,-8.044547,0.35115546,-1.3218293,2.518441,female_angry
-404.78488,54.462566,3.3552904,10.96758,2.1670072,6.005213,-25.438648,4.9357786,-12.994334,-16.313234,-10.588129,-5.1837378,-4.2568307,female_angry
-431.13174,51.173035,-4.099321,0.36308727,3.591189,8.474003,-25.658537,-6.0172315,-9.46414,-5.0143747,-10.135218,3.9054434,5.2480016,female_angry
-400.26138,54.793133,-11.737364,0.30728868,-6.5776186,2.2693682,-23.403997,-0.6249479,-10.289559,-3.135963,-9.072896,-0.102148525,0.80455106,female_angry
-435.237,75.243774,9.578781,-4.3813396,-12.306606,3.8015037,-18.057562,0.6099018,-15.718792,-9.115133,-8.78784,-2.8417,-1.5563495,female_angry
-395.3046,62.091198,17.143703,4.7433915,-19.225445,-0.3120353,-14.132405,4.235093,-19.03558,-2.2718651,-9.839098,-4.622026,0.4286337,female_angry
-404.9593,45.25135,-4.7941318,-11.307741,-12.210786,9.086163,-16.326225,-4.244975,-15.270038,-7.655744,-7.869691,4.704107,6.9223723,female_angry
-376.86417,51.779568,-9.167829,-17.190895,-14.30454,5.3177795,-19.518507,3.7483547,-13.696295,-4.418163,-7.939039,3.1705713,2.2890635,female_angry
-442.59592,78.725945,7.5531096,-14.488269,-7.6643443,19.995138,-13.104063,-10.728871,-15.57948,-2.706109,-10.268634,-4.3919654,-2.0647235,female_angry
-428.31653,65.382256,-16.473309,-12.363533,-1.1242559,7.12128,-17.773705,-2.2437606,-11.564427,-1.2889851,-9.020993,6.2538295,5.045245,female_angry
-406.67154,71.47461,-4.2256966,-21.70146,-14.514415,0.30481958,-11.804287,5.479348,-16.365618,-3.889453,-14.763279,0.7757373,2.0876615,female_angry
-386.3277,46.730713,-12.909051,7.969419,1.5935519,2.975918,-19.225424,-13.214016,-10.510057,-16.192562,-3.681432,-3.1776967,5.364928,female_angry
-421.97623,53.186615,-10.817176,-8.8701105,-13.485598,6.6792397,-10.687629,-0.3647136,-12.916914,-1.1411837,-12.577323,5.9602547,7.526258,female_angry
-377.16504,46.112877,-13.684005,8.455584,-1.0851059,1.920528,-21.405577,-12.420017,-9.687043,-16.032173,-2.065174,-3.0926325,0.92485195,female_angry
-393.9705,43.09049,-8.483942,-7.629102,-4.438165,10.729969,-24.39803,-10.929127,-7.391199,-6.734254,-9.030989,3.6600766,0.30453542,female_angry
-375.41266,51.18153,-18.314466,-8.176388,-10.850328,7.9144497,-18.340889,-1.4098574,-8.612008,-6.871751,-8.675446,-0.4752485,1.3198225,female_angry
-397.88004,51.279972,-16.065464,-11.248125,-8.216813,2.9469705,-19.720346,-2.6716325,-11.271612,-0.8027273,-11.316447,1.6340934,2.4299958,female_angry
-382.71426,41.572266,-10.642627,-3.47461,-4.0330453,4.620334,-18.565372,-5.4804354,-9.6039915,4.367809,-11.178614,0.33830383,6.7084513,female_angry
-445.0097,26.497206,-2.357984,8.954244,0.42847037,6.15171,-16.11987,2.8939276,-7.745337,-4.861261,-9.27086,2.4869828,1.879682,female_angry
-407.37292,18.599306,-3.5969963,6.2128453,6.142697,4.689776,-17.321878,-1.385405,-11.9807825,-6.9885974,-11.932101,-2.5273392,4.23548,female_angry
-386.99902,37.642998,-11.153594,-0.586277,-3.9196205,3.0464892,-20.103693,-3.1644921,-11.942016,-5.696971,-10.9178505,-0.6898115,0.65072936,female_angry
-404.05148,53.337486,-2.7736812,-4.553685,-19.766853,-2.4893155,-17.841074,-2.2382796,-13.130691,-1.1109872,-11.849581,1.0968543,1.0584842,female_angry
-385.85614,46.62046,-11.709094,-13.846709,-6.985295,11.004654,-25.08065,-6.687919,-10.793329,-9.278149,-7.8877563,3.512784,-1.1693999,female_angry
-443.32825,43.841976,1.8007109,5.0363894,3.3788893,6.568936,-20.22441,-1.868508,-11.864232,-7.084444,-11.622508,3.202106,4.0120606,female_angry
-419.03494,44.20333,-3.9052494,-3.493298,2.9456306,5.6220074,-25.97662,-5.550121,-10.108546,-1.5540638,-10.376676,3.5474505,3.277145,female_angry
-415.9514,44.091328,-6.5012918,-6.4764433,-0.45876405,9.102769,-22.6797,-2.651128,-7.354449,-2.2500465,-4.921556,1.0480187,-1.860955,female_angry
-438.15442,28.62816,3.142762,5.684605,6.7315474,7.643744,-19.523268,0.5441184,-10.598604,-6.4529123,-11.703255,1.1235994,-0.2947079,female_angry
-401.55298,61.1166,-12.977959,-10.52799,-6.404193,8.268748,-21.141739,-2.8949866,-12.604146,-3.1063943,-5.8199754,1.0508559,-4.480681,female_angry
-398.16583,40.013638,-5.7899284,2.7011094,-3.827841,3.2627304,-21.038519,-16.618185,-8.4732065,-8.318423,2.8010898,1.480997,0.011615173,female_angry
-470.2869,42.847454,0.94351536,8.944416,-0.024534097,8.448582,-18.53515,-0.7986644,-8.688171,-2.8884985,-7.9978275,4.519008,6.543193,female_angry
-461.50262,60.38859,-2.597504,-2.1269605,-7.8264394,6.7949553,-13.338884,-1.0335454,-10.026805,-4.212162,-7.827004,5.030571,3.412349,female_angry
-393.11148,58.953697,-7.1017756,-3.1067965,-15.835398,7.7116246,-14.087161,-15.233754,-12.650433,-11.983869,0.17050157,2.608793,3.5849488,female_angry
-408.94196,59.755047,2.8894026,1.0133604,-23.359022,-0.3176774,-15.41805,-10.532988,-10.696659,-9.212745,0.6386615,-1.238695,1.2901728,female_angry
-400.33463,71.306274,-1.8168513,-14.093821,-17.038591,3.9227877,-18.653347,-2.8557773,-15.279551,-3.9818459,-8.730148,-2.4657936,3.5129158,female_angry
-397.77307,31.884531,-3.297742,-9.246525,-1.8651094,-2.6821325,-20.88031,-2.7627065,-13.512642,3.6276724,-8.741067,5.9651694,2.2590544,female_angry
-387.39807,56.569904,3.6094282,-9.030087,-22.96436,-1.3498389,-17.871023,1.2111559,-10.849334,-3.0222688,-6.9642153,-2.3316464,-1.4324946,female_angry
-374.5668,51.804924,-11.997671,-29.335218,-17.66521,8.164597,-17.092972,-1.38049,-16.827047,-3.3743362,-11.955598,5.330785,5.2755423,female_angry
-396.2382,43.00243,-10.442606,-20.435692,-2.7674844,8.974595,-20.075455,0.9084432,-9.339184,-1.6944804,-8.258786,0.014162788,-0.71163034,female_angry
-424.1361,37.916786,-4.7350354,1.1314665,-1.973246,11.817176,-19.073662,-15.594411,-10.717959,-7.2592053,-0.7960405,-1.7939011,6.4318495,female_angry
-428.68808,50.027325,-8.377686,-14.506681,-4.7637143,10.657768,-18.11898,2.0263398,-13.925903,-3.8363636,-9.94343,9.120868,7.3621087,female_angry
-406.50848,44.730175,5.5001206,0.04678386,-7.3927298,9.148659,-11.128289,-15.987814,-15.116749,-14.803592,-4.3208523,-2.1541264,1.464127,female_angry
-409.10254,51.85767,-12.833201,-11.54024,-6.610023,7.735213,-20.358839,-1.3532815,-7.998163,-1.3863741,-6.179482,1.2475342,0.53326935,female_angry
-378.0307,41.566807,-19.230946,-6.5578017,-6.28907,5.1712093,-18.717422,-13.662119,-8.435225,-6.8988576,4.2317486,-3.2849998,-0.8725776,female_angry
-403.35098,35.353294,-4.6861897,4.4707837,0.4636267,4.172737,-20.187775,-1.5056617,-12.129536,-7.7378645,-15.786512,0.9761767,2.820422,female_angry
-407.07437,57.69186,-5.818148,-14.982923,-4.1496634,12.843121,-15.674043,-10.895817,-21.549807,-1.9410906,-11.000094,3.1316953,4.15418,female_angry
-425.20035,43.75549,-6.3892264,0.47368488,-1.6990194,9.473732,-22.335388,-14.221706,-6.467615,-4.7502093,5.4348397,-2.3370562,2.083589,female_angry
-427.8483,52.47466,2.7391996,2.5742824,1.7221779,10.865994,-16.298851,-4.10999,-9.344386,-9.17498,-13.016178,-3.1895163,-2.000252,female_angry
-424.71362,61.30389,8.41606,-7.173901,-18.241016,-2.5287564,-16.82817,2.809266,-19.547354,-4.515868,-10.487398,-1.2961925,2.3452523,female_angry
-442.30984,62.721245,-2.711746,-6.3965793,-1.5985866,11.208167,-17.393898,-8.612881,-18.44622,-6.034008,-8.739857,6.514083,5.5497513,female_angry
-392.7347,41.95813,-0.9626856,-1.4904227,-4.0145736,8.377626,-18.64654,-5.9645576,-16.47379,-3.0664692,-13.235974,-1.6065303,0.71100426,female_angry
-467.87527,65.929955,1.9778965,0.8775581,-3.2690814,13.973841,-13.889253,-5.3849525,-13.6464205,-7.622655,-6.5673566,6.774033,0.3751861,female_angry
-425.91797,49.568798,-16.708912,-20.318737,-4.7011123,8.605218,-16.98746,3.179205,-5.2683296,-1.0765544,-7.3405905,3.1442006,2.6122384,female_angry
-380.8828,58.38405,-2.227681,-9.209542,-29.730412,0.18376522,-16.33488,-9.279861,-11.044584,-12.920954,4.7502804,-4.8958173,-0.18291992,female_angry
-382.90448,53.081596,-24.230528,-17.535675,-7.521596,7.026218,-27.264633,1.0112689,-6.909301,-1.5574405,-3.6512678,-0.845258,-0.49841464,female_angry
-417.17603,41.375935,-5.005428,3.9535625,-2.9319856,4.394126,-25.23663,0.49450812,-10.4067335,-9.2725,-12.828449,2.627371,2.83781,female_angry
-388.34613,57.6043,-22.059574,-15.935068,-6.914029,8.768553,-18.779686,-9.945751,-8.6642475,-9.687792,3.7704604,0.5223416,0.09104288,female_angry
-420.8801,46.680862,-4.983085,2.0265784,-1.150932,7.083557,-22.330791,-2.912296,-11.136849,-10.795373,-14.2520895,3.831694,3.4409657,female_angry
-410.0747,65.69053,-21.067493,-25.324066,-10.360545,12.9377365,-17.353142,-6.3215113,-17.096603,-2.5428019,-9.270152,7.4261236,7.3070517,female_angry
-429.35123,61.11853,-11.623403,-4.374973,0.55027837,1.0094875,-24.071728,-3.586173,-12.680501,-6.231678,-17.22739,0.55990756,6.5120573,female_angry
-410.6918,64.02567,4.8473544,-0.9528451,-22.395443,-1.162516,-20.856787,-8.474776,-18.018518,-12.167988,6.8611,1.6592058,2.172611,female_angry
-377.55392,71.437004,-5.3717527,-7.8395085,-20.59622,-6.1116424,-22.200651,4.1936865,-15.812643,-7.917529,-4.8165298,-0.6330124,-0.099418044,female_angry
-407.5395,77.317184,0.20493555,-32.02084,-18.87003,15.731273,-16.83812,-8.465151,-15.8428335,-4.549388,-10.639663,-1.8781003,2.5658824,female_angry
-436.57095,50.686558,-13.200039,-7.7913885,-9.27258,11.628024,-15.746849,2.11342,-8.615095,-6.0953064,-8.376959,6.870219,7.5324774,female_angry
-369.76733,57.481617,-9.713205,-1.1101904,-2.9391696,-0.088628955,-25.5713,-5.1875095,-12.634858,-5.594422,-9.348703,-1.8791418,-0.5620934,female_angry
-399.63535,70.23327,-7.5519214,-14.87583,-9.043421,8.004309,-18.855515,-3.4894185,-12.762961,-2.168352,-7.572284,-4.083734,1.0533423,female_angry
-393.3881,54.59357,-3.0720437,2.8936522,-6.4433393,6.8656282,-14.436705,-14.931408,-12.874509,-14.149252,-5.15246,-5.1239276,1.4874042,female_angry
-411.1666,47.593704,-5.7880964,5.7131634,-4.2144938,11.611025,-16.550049,-16.550797,-13.353657,-10.0315,3.5247023,-3.392406,2.1292303,female_angry
-448.07928,64.00047,2.9058754,-0.22969161,-5.945735,9.527447,-13.763364,-6.873262,-15.522237,-4.7852874,-9.406887,6.4181857,0.41628888,female_angry
-445.8011,38.514004,4.8537297,0.05148694,-2.094396,11.148952,-13.238899,-4.3466697,-11.0849495,-0.6167369,-12.593314,2.6401582,0.31499794,female_angry
-415.7794,40.31346,-1.4992331,12.447158,-4.073765,3.5402336,-21.668549,1.3834922,-12.779316,-10.30868,-11.276938,-5.0862927,-4.445677,female_angry
-455.28735,42.55875,-0.52690846,8.91965,5.018262,4.5856705,-15.994565,-0.20917073,-13.31965,-7.0041585,-14.297882,1.8246256,2.5681636,female_angry
-403.71445,41.73963,-10.689631,-2.0614548,0.36735517,4.200209,-25.78921,-3.3613648,-10.655148,-5.3338337,-10.83399,4.53136,4.0579357,female_angry
-423.1294,44.558605,-6.835261,4.873927,-0.0061273696,9.601987,-22.139362,-14.422025,-13.082632,-8.8921385,0.10603394,-1.8628726,6.2710414,female_angry
-387.43973,57.177822,-4.736326,-1.3007872,-14.681647,3.258553,-21.070137,-14.483098,-15.62757,-11.828579,1.991248,-2.1609118,1.3324991,female_angry
-413.19815,50.67237,-2.5288417,3.6595426,3.0195968,3.3401878,-21.96876,-3.3048706,-9.280604,-9.461027,-8.560591,-2.2688737,1.5361037,female_angry
-394.30505,54.787308,-13.249165,-3.5737581,-1.764225,3.3639202,-25.964376,-1.3593127,-11.889889,-10.695109,-7.3530545,-1.1875018,-0.31445265,female_angry
-442.4272,68.69141,-5.937497,-12.064765,-7.689047,11.087375,-14.164247,-1.0428946,-12.782223,-3.867044,-6.5897117,-3.3297627,-1.6418482,female_angry
-448.32227,52.41335,-10.716355,0.13358903,-0.4922453,7.976184,-15.00697,-6.600653,-15.614914,-5.22117,-7.319398,6.5051956,3.0681508,female_angry
-408.14508,72.12768,-8.852378,-8.75207,-14.739589,2.3745344,-16.750025,0.42361546,-13.79498,-9.921641,-7.7921705,-5.0493684,1.6757765,female_angry
-390.00177,42.421413,3.3008025,15.427271,-13.947103,8.492227,-16.54225,-15.637063,-17.569574,-20.486185,1.3717715,-1.6799353,-6.6172695,female_angry
-422.26633,70.5781,-0.5533721,-16.885206,-13.9998455,13.746446,-11.964346,-11.883094,-16.712395,-6.4662647,-10.413557,1.1162574,4.425498,female_angry
-420.56085,38.39188,-3.295257,9.331594,-8.350763,16.007431,-15.37198,-15.03745,-13.18409,-14.053254,-0.3723863,-3.0504324,0.7097498,female_angry
-392.8442,51.410847,-13.424716,-5.9111795,-7.6348033,2.511339,-21.775438,-6.726238,-16.55436,-3.2236698,-7.571972,1.1555761,1.0387809,female_angry
-436.57312,42.80384,0.87543595,-4.135885,-7.437511,8.362525,-12.63876,-1.0643173,-10.840416,-2.9124806,-4.757977,7.103435,4.3115115,female_angry
-395.75482,67.227684,-1.643173,-2.057866,-6.487875,5.968228,-18.54778,-6.6477304,-19.185637,-7.7810473,-8.462392,-6.552264,-3.4530725,female_angry
-419.5884,49.501495,-1.8468344,-9.697874,-14.218138,5.0644436,-16.040792,-5.2323895,-16.338282,-0.9169192,-4.0708933,2.7644231,-0.9872945,female_angry
-414.3003,44.160164,7.0252657,-4.280363,-17.614508,1.4225405,-16.487188,-0.15534316,-12.620324,-6.160141,-10.363476,0.8627617,-2.1038246,female_angry
-421.97775,73.42278,3.7981575,-8.059039,-21.264427,6.2525935,-11.46893,-6.309652,-15.158319,-15.529388,-3.6249754,-6.4662175,1.4189005,female_angry
-426.21774,67.75777,6.5091662,-12.024375,-23.838829,8.248814,-19.030083,-3.6581872,-13.140294,-10.596796,-9.748867,3.8415256,4.936486,female_angry
-403.877,57.220264,1.0112127,3.1827047,-14.698599,9.504989,-10.073484,-16.438633,-25.191015,-15.801367,-2.6600614,-2.9883678,1.3048639,female_angry
-399.54184,66.95341,-10.441631,-5.345629,-19.307138,-1.2749302,-19.628939,-0.686098,-11.565367,-1.980917,-6.5875936,-5.0235267,-0.8215508,female_angry
-397.3846,71.466644,-9.41735,-8.597543,-17.126411,1.1444383,-12.20166,-1.2193896,-16.457502,-6.483069,-9.270604,-2.726976,3.4397352,female_angry
-454.06854,66.302216,-6.3489184,-10.628862,-13.626449,7.972072,-9.099133,-3.6040404,-13.685954,-2.0219297,-8.640848,6.712041,1.8280622,female_angry
-409.78043,60.061962,-8.104795,5.7764554,-0.9729616,12.16181,-21.906452,-17.077358,-14.284068,-17.302643,-2.4546664,-6.474806,2.3140516,female_angry
-414.26294,39.065453,-17.84678,-8.683707,-5.729782,8.48659,-19.857504,-3.2905009,-9.041039,-5.456945,-3.0672884,-0.47361267,0.8961524,female_angry
-414.92892,61.067375,-2.1239743,-12.763029,-3.457847,18.671703,-19.980057,-10.384827,-15.15695,-2.5254562,-8.623938,2.0231903,2.0685494,female_angry
-446.46042,50.228157,-5.243828,-1.612816,-6.5314293,8.230408,-15.810607,-5.3344316,-9.6416445,1.2349834,-11.069657,3.1809947,3.503653,female_angry
-408.6555,59.834976,-11.614842,-2.775032,-5.136126,3.9664812,-26.68967,-2.2660353,-11.257318,-3.918664,-8.446221,-6.1578107,-2.3092854,female_angry
-411.40942,61.349693,-0.2117294,-9.405156,-12.080915,2.4483376,-24.085112,-4.8133564,-16.310368,-4.1567125,-8.621994,1.2104361,3.514587,female_angry
-393.96585,72.12651,-2.4807084,-12.108817,-22.084301,7.8627086,-16.284637,-12.012547,-16.292898,-17.317997,0.7919528,-1.0209363,2.1387196,female_angry
-387.66586,79.99055,0.66849995,-7.1278334,-16.621193,-4.3541536,-15.957038,1.2349973,-20.756353,-8.85224,-11.08471,-8.297551,0.9728336,female_angry
-406.27826,69.15572,5.2477255,-5.069993,-10.805575,9.208141,-11.583972,-13.466688,-18.93881,-22.548756,-5.181283,-4.1933804,-0.41378856,female_angry
-383.13657,68.48793,-0.82136655,-3.237967,-14.355938,1.9251643,-15.549086,1.8242223,-18.706585,-11.079232,-15.308038,-7.814268,-2.3844073,female_angry
-411.7992,57.780376,-2.6273954,-9.539747,-24.55218,9.206528,-12.256407,0.89305896,-14.915091,-4.969067,-9.647145,4.0642242,1.1885133,female_angry
-401.87988,48.212013,-5.0887494,-11.221083,-9.736046,1.6164196,-11.73853,-7.300931,-14.148604,-15.8724985,1.7267711,0.68937945,1.0970141,female_angry
-386.5282,62.3955,-14.012357,-7.27662,-2.2992218,2.6787937,-28.627768,-4.9427586,-9.655106,-5.9211235,-5.9528484,-4.4970675,-1.8105187,female_angry
-373.36136,41.417183,-3.7900262,1.134343,0.77227646,4.101657,-22.552792,-7.989998,-11.382874,-21.812098,-5.412004,-2.9231606,-0.72275996,female_angry
-393.2821,61.50507,-5.474462,-1.2281805,-5.1547017,12.069264,-17.948475,-21.053278,-15.211239,-18.71004,-0.90795565,-6.7935266,-2.8581362,female_angry
-419.66522,43.353466,-4.905551,10.504901,1.6976388,10.139647,-18.924862,-12.790017,-16.315235,-12.838274,0.2565141,-2.7183971,-0.77017957,female_angry
-415.31982,33.76422,-3.9298823,-1.3023643,-11.984266,7.9627953,-18.27998,-4.7960887,-9.202172,-2.4168634,-10.007431,2.1010478,0.12533988,female_angry
-397.8992,60.133038,1.9440511,-7.5286937,-10.7496195,5.128317,-12.702531,-11.574108,-15.887327,-21.282715,-2.0460727,-1.128345,-3.2371106,female_angry
-406.10443,51.266735,-3.3356516,-10.237372,-16.305449,7.6639075,-14.9538765,-3.6652305,-11.80154,-7.544835,-7.919606,-0.15142016,-1.8014542,female_angry
-413.42102,52.01249,-13.398761,-15.065534,1.9929171,6.1184163,-23.67786,0.770434,-12.41426,-1.1731558,-7.3155575,0.6250681,4.0308933,female_angry
-402.3083,54.500835,-13.903788,8.686574,4.296757,1.6881166,-24.999264,-1.5710844,-15.0914345,-9.542651,-7.4436398,-4.799348,8.134052,female_angry
-398.98087,42.665066,-4.0797024,4.8846793,2.7712064,2.8679054,-21.961836,-5.8163457,-6.7361856,-20.344662,-0.29572067,-5.215817,1.8117619,female_angry
-395.62546,59.843548,-14.360162,-11.2673235,-10.816929,14.212177,-17.100704,-10.608329,-7.4836693,-7.387307,4.228577,-2.9826741,-0.7311305,female_angry
-403.4049,67.35947,6.3352475,-15.369531,-15.810948,9.673593,-13.750215,-11.383145,-10.555732,-13.100612,-1.6964835,-2.549354,5.7654514,female_angry
-418.52148,56.947876,-6.1447463,2.6812415,1.0243672,7.5194583,-22.339357,-14.644419,-9.650588,-9.127759,3.2611778,-1.9541191,4.159919,female_angry
-416.48477,46.026806,-3.2979274,-4.4466324,-4.9833527,13.487687,-9.188482,-20.223906,-17.150509,-11.529791,2.3244362,0.16298819,3.879968,female_angry
-432.08975,60.253265,8.502347,-9.3532095,-8.168546,4.409008,-15.706771,-6.042984,-12.301592,-12.462273,1.1045994,-4.7595205,-1.0534531,female_angry
-448.7189,45.749973,-4.620605,-2.3323748,1.9467869,7.9699016,-21.945618,-2.1619186,-9.599282,-0.30701792,-8.164922,7.870811,6.017974,female_angry
-448.24756,50.83677,-6.166066,-4.7887983,-0.6613891,7.986175,-18.31092,-0.013867075,-10.857068,-2.8524435,-8.127628,4.9878225,6.31352,female_angry
-436.46936,71.83359,10.949503,1.2879096,-16.5197,-3.7282622,-19.126348,-5.827311,-14.535625,-12.048246,7.5230193,-1.9437561,-1.3196999,female_angry
-388.79657,60.871277,3.8616767,2.6226876,-15.345762,-8.685135,-20.446663,3.4155886,-18.17576,-2.9550674,-8.2102785,-7.8578687,-0.8066416,female_angry
-416.68457,57.86031,-11.098268,-12.945851,-8.111236,6.9255247,-14.606572,2.7094672,-14.297242,-3.420847,-7.502739,0.97199154,5.917445,female_angry
-399.15277,69.25096,-4.230406,-20.421886,-5.275743,8.454085,-27.561064,-7.027296,-11.354217,-1.6992447,-6.299453,-0.99502456,-2.810528,female_angry
-402.54462,69.462494,-4.2062335,-11.290916,-1.532879,7.1518683,-27.227234,-6.5440197,-17.756855,-4.767176,-9.949457,-2.1639314,-1.1670907,female_angry
-403.44617,59.728054,-4.316759,-15.950948,-3.2602663,6.6507006,-24.229713,-4.6384254,-21.179607,-7.6723742,-10.277346,2.6003184,2.4338665,female_angry
-403.45486,60.609825,-6.189962,-13.166802,-0.1698228,5.6849174,-23.266596,-6.498641,-20.889915,-3.229372,-12.526646,-0.78502315,1.2079862,female_angry
-403.5997,62.392372,-11.468677,-18.447939,-9.931814,9.530137,-17.238203,-10.087306,-12.067981,-10.349882,1.9715946,-4.142049,0.95715064,female_angry
-438.5719,55.082165,-1.5284702,0.21614115,-1.2608793,7.6977468,-15.470804,1.9097332,-16.240904,-5.260701,-9.636862,-3.6991434,-0.14308187,female_angry
-399.67468,51.64097,-5.396233,-10.571258,-3.4022837,1.4211798,-23.122536,-3.9240782,-16.992311,-4.2203403,-12.0881605,-1.9861139,-3.565777,female_angry
-426.35196,64.114365,-0.48422673,-6.5007687,-7.2264447,9.305075,-18.314407,-19.876066,-12.160801,-11.958712,2.1375353,0.18170384,-1.6953547,female_angry
-404.18134,56.601013,1.5870092,-7.1794624,-10.655256,5.3241997,-13.86153,-15.471174,-14.513617,-17.039583,-5.9532256,0.5348451,-3.7637224,female_angry
-431.88733,66.57487,-2.163151,-5.463047,-6.827538,10.991988,-13.267033,-14.362643,-16.560045,-15.165092,-2.0384011,-3.0670578,4.407787,female_angry
-410.40512,66.7886,5.973407,-11.634855,-22.977665,1.7855152,-11.721469,-12.558208,-13.767244,-15.650024,-4.6587543,-0.50551486,-3.4509997,female_angry
-406.86728,65.151535,5.994554,-15.379236,-23.245754,3.2012026,-11.9449005,-6.4199514,-15.887248,-8.298941,-17.985817,3.5144541,-3.0207999,female_angry
-418.7989,60.685436,2.6002676,-6.793538,-14.500529,6.409712,-8.966373,-12.029667,-18.123978,-9.342438,-0.06632631,-1.6999817,4.55461,female_angry
-392.9896,65.5332,-8.094572,-22.849201,-24.697142,7.7084885,-18.68889,-2.7706702,-15.936834,-4.8950424,-9.35872,1.2374858,3.2588198,female_angry
-423.07327,58.14858,-4.150442,-13.282151,-10.369791,13.259326,-9.999374,-11.859167,-14.537644,-10.872821,3.882182,3.215747,4.9755344,female_angry
-420.6616,57.384823,-7.06384,-10.309117,-12.308786,5.031361,-8.766289,-13.884925,-14.011495,-10.146849,0.2932793,-0.92197454,3.4211195,female_angry
-400.99097,37.852802,-4.2112293,-5.640065,-8.448444,10.243414,-26.35502,-3.6800554,-11.864335,-4.708057,-7.3824368,1.4906102,2.378992,female_angry
-365.5419,48.028454,-6.4505157,-1.5181227,-14.902661,2.3809803,-23.679821,-14.227849,-14.428801,-12.900238,3.1494014,-4.219657,6.618941,female_angry
-399.96054,31.160742,-6.2960854,1.1216422,-8.438069,11.866029,-16.393023,-20.034657,-10.817625,-9.0593195,7.6707416,-2.3044593,0.6528173,female_angry
-381.56198,11.286535,-2.457399,16.759192,-3.3199704,2.1223714,-17.674448,-11.533197,-9.288248,-14.8085375,2.7896266,-4.1274652,-0.6950177,female_angry
-372.51364,37.474125,-3.1741204,-8.4501705,-12.106826,5.467966,-24.796953,-1.0509211,-14.117806,0.08277895,-7.4234405,0.27953094,1.3240502,female_angry
-395.13135,43.044968,-18.792793,-6.6100674,-9.943144,3.363043,-22.12004,1.091408,-8.814632,1.6676059,-11.131032,1.0256953,2.318449,female_angry
-382.70007,50.94898,-14.332242,-4.15507,-12.172506,-1.7345117,-14.546064,-7.7869306,-9.402163,-12.61484,4.4550304,-1.7005994,0.06727837,female_angry
-403.6192,54.4445,-4.8321633,-2.515515,-19.1632,3.697694,-13.953015,3.7528763,-12.8015785,-6.797536,-9.9710245,3.783379,3.0197618,female_angry
-392.70825,17.248394,-9.135004,14.106173,-0.16961809,2.830134,-14.873021,-12.053372,-10.6890545,-15.256717,-0.99088097,-1.0518022,0.3023604,female_angry
-395.49356,44.781578,-9.014458,-2.0176752,-6.2655272,16.557598,-14.719907,-21.241283,-17.015692,-11.222562,2.3523958,-5.3263307,-1.1506141,female_angry
-377.70007,39.311134,-9.744156,5.1313095,-3.5808835,6.255314,-17.885275,-19.879192,-15.966438,-15.279318,0.84205467,-3.9420981,0.23217124,female_angry
-354.33484,48.69628,-9.665937,-4.459391,-10.830516,3.0739,-23.132698,-2.8953824,-11.610307,-5.7024484,-3.592316,1.3664618,-2.9224136,female_angry
-368.81265,43.466766,-11.326238,-10.610168,-17.425776,7.9326816,-22.954464,0.52803653,-12.201657,-2.281135,-3.417701,3.1281407,2.4957273,female_angry
-447.775,42.802124,5.169322,-1.0231575,-13.404535,5.9513197,-13.890708,0.6397105,-14.349869,-5.4286184,-10.373396,2.1016464,2.3335571,female_angry
-387.19672,23.799706,3.027483,0.12098562,-10.798383,1.1332954,-10.356616,-12.440028,-11.649606,-11.394488,-1.6348511,-4.1776824,-0.7033,female_angry
-374.15805,58.473545,-10.522069,-16.361294,-19.051281,10.400086,-16.71784,-13.068512,-15.518037,-14.389504,1.2552396,1.4665823,5.0916476,female_angry
-410.64133,35.03492,-1.2630569,-11.801997,-11.321408,14.060991,-15.77773,-0.30523565,-14.418823,-4.564187,-9.307431,6.865821,6.1424656,female_angry
-353.79758,42.31601,-12.7722225,-8.948236,-15.253388,5.2652497,-21.638445,0.8254473,-17.59778,-5.3543587,-4.5538783,1.4085736,2.2183738,female_angry
-404.35284,40.81585,-7.498179,2.9740405,-12.255457,10.046551,-15.8556185,-12.695642,-12.674947,-10.068426,6.973628,-0.91954947,4.2925406,female_angry
-367.1429,45.72085,-15.779667,-15.077829,-4.6535277,9.999112,-25.204384,-9.638002,-19.350956,-4.1114125,-7.3629913,-0.11123978,-0.7172961,female_angry
-397.479,45.712276,-7.0485177,-0.2798865,3.162708,5.254,-26.891205,-0.44991854,-10.831578,-6.9642563,-5.2816386,0.59466237,1.7094188,female_angry
-404.7221,52.38627,-12.787656,-10.520314,-12.014928,2.8629367,-11.036811,-7.846825,-10.586603,-12.35266,-0.019398702,-0.94345814,4.701494,female_angry
-439.32123,46.78256,-0.9673166,5.6283917,2.4399135,7.4324303,-18.502325,-9.248706,-10.906703,-14.505584,0.9588527,-2.0675948,4.616875,female_angry
-384.3206,47.59752,-0.8777324,13.016539,1.2058578,1.2214613,-18.002691,-10.723791,-12.333357,-12.883841,-1.9076095,-2.1909652,1.0315704,female_angry
